,negative,neutral,positive
llnever,0,0,2.5
lly,2.5,0,0
lmao,0,0,25
lmk,2.5,0,0
lnded,2.5,0,0
lo,1.868763463,0.926628408,4.899079389
loa,0,0,2.5
load,2.226712605,3.662986595,1.047951637
loaded,2.773035228,1.120957348,2.773035228
loading,0.926628408,5.678873587,1.660964047
loads,2.095903274,0,5.678873587
loadsa,0,0,2.5
loadscheap,0,2.5,0
loaned,2.5,0,0
loathe,3.321928095,0,3.321928095
loathing,0,3.321928095,3.321928095
loathsome,5,0,0
lobbies,0,2.5,0
lobby,0,0,2.5
lobotomized,0,2.5,0
local,1.267191617,1.321070363,5.592399608
localized,2.5,0,0
locally,1.953570044,0.897711718,4.742632391
locate,3.662986595,1.742065383,1.430676558
located,2.409793315,1.230143399,2.978033117
locating,3.321928095,3.321928095,0
locationgood,0,0,2.5
locavore,0,0,2.5
lock,3.694844743,1.192109536,2.01439726
lockable,0,0,2.5
locked,1.213726655,2.193309742,3.321928095
locking,1.152389678,0.932938507,9.251191881
locks,1.316364786,2.454076097,2.764509392
locktite,0,0,2.5
loco,2.5,0,0
lodge,5,0,0
lodging,12.5,0,0
loft,2.5,0,0
lofty,4.507575552,2.512941595,0
log,14.93723606,1.183294662,0
logan,5.678873587,0,2.095903274
loganex,2.5,0,0
logged,12.5,0,0
logging,3.321928095,3.321928095,0
logic,2.095903274,2.630116867,1.660964047
logical,5.678873587,0,2.095903274
logically,1.838005394,6.843313779,0
login,5,0,0
logistical,0,2.5,0
logistically,5,0,0
logistics,2.5,0,0
logo,0,12.62925314,1.285097209
lohman,3.321928095,3.321928095,0
loitering,0,2.5,0
lok,10.31885116,0,1.430676558
loking,0,0,2.5
lokk,0,0,2.5
lokki,0,0,2.5
loks,0,0,2.5
lol,0.476106467,0.667418378,56.86608244
lolita,0,2.5,0
lolled,0,0,2.5
lolling,0,0,2.5
lolll,0,0,2.5
lolly,0,0,2.5
lolpeggy,0,0,2.5
lolroy,0,0,2.5
lols,0,0,2.5
lon,2.5,0,0
london,2.170464654,0.706727092,4.742632391
londonfashionweek,0,0,2.5
londonnnn,0,0,2.5
lone,0,8.00392278,1.660964047
loneliest,2.5,0,0
lonely,8.00392278,0,1.660964047
loner,2.5,0,0
lonesome,0,0,2.5
long,2.003703523,1.485654676,3.056790291
longbeachairport,2.5,0,0
longer,2.332978395,1.55907558,2.505754542
longest,1.838005394,0.87250287,5.211440485
longg,0,0,2.5
longing,8.00392278,0,1.660964047
longo,0,0,2.5
longstanding,2.5,0,0
longtime,5,0,0
loo,0,0,10
look,2.053421785,1.53375575,2.894153168
looke,0,0,2.5
looked,2.739633658,1.485903614,2.230402784
lookee,0,0,2.5
lookin,2.839436794,0,3.917382327
looking,1.651786757,1.543938756,3.593121568
looks,1.838005394,1.288631363,3.814274447
loom,0,0,2.5
loony,2.5,0,0
looong,2.5,0,0
loooong,0,0,7.5
looooong,0,0,2.5
loooooong,5,0,0
looooooong,0,0,2.5
looooooooooooooooooong,0,0,2.5
looooove,0,0,2.5
loooove,0,0,2.5
looosing,0,0,2.5
loop,0.734361136,2.454076097,4.035765214
looped,1.430676558,0,10.31885116
loopiness,2.5,0,0
loops,3.321928095,0,3.321928095
loopy,5,0,0
loos,10,0,0
loose,2.220992738,1.618803515,2.542302277
loosely,5.678873587,0,2.095903274
loosen,0,0,35
loosened,0,0,15
loosening,0,0,5
loosens,0,5.678873587,2.095903274
looser,0,0,7.5
loosing,10.31885116,0,1.430676558
lopez,7.5,0,0
lopezlaymari,2.5,0,0
lopsided,0,2.5,0
loquacious,5,0,0
lore,0,0,2.5
lori,0,0,2.5
loris,0,0,5
lorissa,0,0,2.5
los,3.321928095,0,3.321928095
lose,3.038971288,1.515032291,1.979610102
loser,0,0,2.5
loses,5.912178172,1.402110708,1.124477775
losin,2.5,0,0
losing,14.82187687,0.770465434,0.971749826
losse,20,0,0
lossless,0,0,2.5
lost,7.362247976,0.845780253,1.443397814
lostan,2.5,0,0
lostinlove,0,0,2.5
lostintangent,0,0,2.5
lostrevenue,2.5,0,0
lot,1.486177358,1.608454864,3.836021527
lotclean,0,0,2.5
lots,0,2.095903274,5.678873587
lottie,0,0,2.5
lotus,0,0,2.5
loud,1.534335885,2.04490414,2.905398094
louder,0,1.613452949,8.390218475
loudest,0,0,2.5
loudly,1.107309365,1.107309365,8.00392278
loudmouthman,0,0,2.5
louis,2.5,0,0
louiso,2.5,0,0
louiss,0,0,2.5
louisville,3.321928095,0,3.321928095
louiville,0,0,2.5
lounge,5,0,0
lousy,14.93723606,0.979250371,0.756304196
lov,1.660964047,0,8.00392278
lovable,8.00392278,1.660964047,0
lovably,2.5,0,0
love,1.207831558,1.346583585,5.760476821
loveable,5,0,0
loveble,0,0,2.5
loved,1.535442589,1.535442589,3.893681725
lovedflyingwiththem,2.5,0,0
lovefest,2.5,0,0
lovejetblue,0,0,2.5
lovely,1.738562469,0.784832115,5.989893386
lovers,0,2.5,0
loves,0.94844476,2.89149096,2.971747768
lovin,0,0,2.5
loving,1.945128618,1.096437332,4.11458208
lovingly,2.095903274,3.321928095,1.285097209
lovley,0,0,2.5
lovvvved,0,0,2.5
low,2.049551033,1.609987079,2.770626056
lowbrow,5,0,0
lower,2.329928596,1.660964047,2.36538817
lowerc,2.5,0,0
lowered,1.430676558,4.507575552,1.430676558
lowering,0,1.660964047,8.00392278
lowers,0,0,5
lowest,0.911651811,3.137168659,2.804676782
lowly,2.5,0,0
loy,2.5,0,0
loyal,6.012093141,0.960252568,1.554115845
loyalmosa,0,0,2.5
lp,0,1.35068935,11.47444617
lpalumbo,5,0,0
lps,0,0,2.5
lr,5,0,0
lrb,7.66452525,1.330673662,0.92190222
lsndr,0,0,2.5
lt,0.87250287,0,31.07068006
ltd,0,0,7.5
lubbock,0,2.5,0
lube,0,0,15
lubes,0,0,2.5
lubricant,10.31885116,0,1.430676558
lubricated,0,0,5
lubricating,0,0,7.5
luc,0,2.5,0
lucas,0,2.5,0
lucasblack,0,0,2.5
lucasdiaz,0,0,2.5
luch,0,0,2.5
lucid,2.5,0,0
luck,1.247454653,0,13.39878761
luckiest,5.678873587,0,2.095903274
luckily,1.33656242,3.001068269,2.236345833
lucks,2.5,0,0
lucky,1.762742338,1.107309365,4.569480887
lucratively,2.5,0,0
lucy,8.00392278,0,1.660964047
ludicrous,28.76695654,0,0.897711718
ludovico,0,0,2.5
lufthansa,1.660964047,8.00392278,0
lug,0,0,5
luggag,2.5,0,0
luggage,13.78347077,1.230143399,0
lugging,3.321928095,0,3.321928095
lugosi,2.5,0,0
lugubrious,2.5,0,0
luis,2.5,0,0
luiserpa,0,0,2.5
luke,0,0,5
lukerumley,0,0,2.5
lukewarm,2.095903274,2.095903274,2.095903274
lukewyckoff,2.5,0,0
lull,2.5,0,0
lulled,2.5,0,0
lulling,0,5,0
lulls,5,0,0
lulz,0,0,2.5
lumbering,5,0,0
lumens,0,0,2.5
luminary,0,0,2.5
luminous,3.321928095,0,3.321928095
lump,2.5,0,0
lumpen,0,2.5,0
lumpish,2.5,0,0
lumpy,2.5,0,0
luna,0,0,2.5
lunar,2.5,0,0
lunatic,7.5,0,0
lunch,0,0,5
lunchtime,0,0,2.5
lupo,0,0,2.5
lured,3.321928095,3.321928095,0
lurid,12.62925314,0,1.285097209
luridly,5,0,0
lurking,3.321928095,3.321928095,0
luscious,3.321928095,3.321928095,0
lush,3.321928095,0,3.321928095
lusting,0,0,2.5
lustrous,3.321928095,0,3.321928095
lusty,2.5,0,0
luther,2.5,0,0
luthier,0,0,7.5
luv,1.240417813,1.375518225,5.466551485
luvdamall,0,0,2.5
luved,0,0,5
luvin,0,0,2.5
luvmandy,0,0,2.5
luvvie,0,0,2.5
luxurious,3.321928095,0,3.321928095
luz,0,0,2.5
lve,2.5,0,0
lvl,0,0,2.5
ly,0,0,22.5
lycan,0,0,2.5
lycee,0,0,2.5
lydia,0,0,2.5
lying,2.564292723,2.318229029,1.53089535
lyk,0,0,2.5
lyn,0,0,2.5
lynch,5,0,0
lynchburg,0,2.5,0
lyne,2.5,0,0
lynj,0,0,2.5
lynn,0,0,2.5
lynne,2.5,0,0
lynnserafinn,0,0,2.5
lyric,0,0,2.5
lyrical,4.742632391,1.570297268,1.230143399
ma,2.409793315,0.897711718,3.719611071
maarten,2.5,0,0
maastricht,0,0,2.5
mac,4.11458208,0,2.717562738
macabre,2.5,0,0
macbook,0,0,5
macdowell,2.5,0,0
macgraw,2.5,0,0
macheist,0,0,2.5
machined,0,0,2.5
machineused,0,0,2.5
macho,2.5,0,0
macky,0,0,5
macon,0,0,2.5
macy,2.5,0,0
mad,2.095903274,1.365385746,3.150396013
madam,0,0,2.5
madame,0,0,2.5
madcap,2.5,0,0
madden,0,2.5,0
maddening,0,0,2.5
maddeningly,3.321928095,1.660964047,1.660964047
maddie,0,0,2.5
made,2.243770792,1.429159927,2.820096046
madeee,0,0,2.5
madegorgeous,0,0,2.5
madeleinebcn,0,0,2.5
madeno,0,2.5,0
madhouse,2.5,0,0
madhoward,0,0,2.5
madness,0,0,2.5
madonna,0,0,2.5
madrid,1.430676558,4.507575552,1.430676558
maggi,0,0,2.5
maggie,3.321928095,3.321928095,0
magic,1.713571148,1.713571148,3.121730467
magical,6.843313779,1.838005394,0
magically,2.095903274,2.095903274,2.095903274
magician,2.5,0,0
magilla,0,0,2.5
magnetic,1.660964047,1.107309365,4.899079389
magnificent,5.678873587,0,2.095903274
magnificently,0,0,2.5
magnified,10.31885116,1.430676558,0
magnifier,0,0,2.5
magnify,0,0,2.5
magnifying,0,0,2.5
mah,0,0,7.5
mahjong,0,0,2.5
mahler,0,0,2.5
mahogany,0,10,0
mahreen,0,0,2.5
maid,0,2.5,0
maiden,3.321928095,3.321928095,0
maik,2.5,0,0
maikeru,0,0,2.5
mail,6.610797699,1.327443614,1.075941077
mailed,0,2.5,0
mailing,3.321928095,3.321928095,0
maimi,5,0,0
main,2.576123341,1.838005394,1.940154525
mainly,1.193105027,2.769868838,2.649579763
mainstream,5.678873587,0.926628408,1.660964047
maint,5,0,0
maintain,1.754769835,1.230143399,4.186165671
maintained,5.678873587,0,2.095903274
maintaining,2.095903274,0,5.678873587
maintains,8.00392278,1.107309365,1.107309365
maintenance,21.85434533,0,1
maintenece,2.5,0,0
majestic,3.321928095,0,3.321928095
majidi,3.321928095,3.321928095,0
major,3.076636504,1.216019974,2.356184927
majoring,0,0,2.5
majorly,0,5,0
mak,1.660964047,3.321928095,1.660964047
make,2.247397735,1.620430301,2.509960355
makeitright,0,2.5,0
makeovertime,2.5,0,0
makes,2.107314135,1.624041055,2.672076684
makessense,2.5,0,0
makestoomuchsense,0,2.5,0
makeup,2.5,0,0
makhmalbaf,0,0,5
makin,2.5,0,0
making,2.701222142,1.387297523,2.402070083
maladjusted,2.5,0,0
malaysian,0,0,2.5
male,3.321928095,0.706727092,2.978033117
malese,0,0,2.5
malfu,2.5,0,0
malfunction,0,0,5
malfunctioning,3.321928095,0,3.321928095
malhere,0,0,2.5
malkovich,2.5,0,0
mall,2.5,0,0
malleable,2.5,0,0
mallow,0,0,2.5
malnourished,2.5,0,0
malpensa,0,2.5,0
malta,0,0,5
maltese,0,3.321928095,3.321928095
malwcal,0,0,2.5
mam,0,0,2.5
mama,0,2.5,0
mamet,0,0,2.5
mamma,0,0,2.5
mammoth,2.5,0,0
manage,7.617369497,0.94277556,1.316364786
manageable,0,5.678873587,2.095903274
managed,2.978033117,0.897711718,2.978033117
manages,7.582214143,0.979250371,1.285097209
managing,2.512941595,1.430676558,2.512941595
manch,2.5,0,0
manchester,5,0,0
mandarinjourney,0,2.5,0
mandates,0,0,2.5
mandatory,3.321928095,0,3.321928095
mandiebear,0,0,2.5
mando,0,0,2.5
mandolin,0,5.678873587,2.095903274
mandos,0,0,2.5
mandy,0,0,2.5
mandyyjirouxx,0,0,2.5
maneuver,0,3.321928095,3.321928095
mangan,0,0,5
mangle,0,2.5,0
manhandle,0,10,0
manhattan,10.31885116,0,1.430676558
manic,2.512941595,2.512941595,1.430676558
manically,2.5,0,0
manipulate,0,2.512941595,4.507575552
manipulated,0,0,5
manipulating,3.321928095,0,3.321928095
manipulative,19.54937806,1.047951637,0
manly,0,0,2.5
mann,2.5,0,0
manned,2.5,0,0
mannered,15,0,0
manong,0,0,2.5
manual,1.543644665,2.193309742,2.690985498
manually,6.610797699,1.591371127,0.812711509
manufactued,0,0,2.5
manufacture,0,3.321928095,3.321928095
manufactured,2.717562738,2.236345833,1.49475316
manufacturing,5.678873587,0,2.095903274
manunitedvss,0,0,2.5
many,2.365748237,1.557288128,2.47355666
maotai,0,0,2.5
map,3.321928095,0,3.321928095
maple,0,0,7.5
mapped,0,0,2.5
mapquest,2.5,0,0
maqic,0,0,2.5
mar,1.285097209,0,12.62925314
marathon,3.321928095,0,3.321928095
maratona,0,0,2.5
marble,0,0,2.5
marccopely,2.5,0,0
marcfennell,0,0,2.5
march,5,0,0
marching,8.00392278,0,1.660964047
marciaveronicaa,2.5,0,0
marcpending,0,0,2.5
marcus,2.5,0,0
margaret,2.5,0,0
margarita,5,0,0
marginal,6.843313779,1.183294662,1.183294662
marginally,3.321928095,0,3.321928095
margo,0,0,2.5
margrethetm,0,0,2.5
mariachi,0,3.321928095,3.321928095
mariahhbf,0,0,2.5
marian,0,0,2.5
mariannemarlow,0,0,2.5
marie,3.321928095,0,3.321928095
mariedees,0,0,2.5
marilyn,2.5,0,0
marina,5.678873587,0,2.095903274
marinated,2.5,0,0
marine,2.5,0,0
maring,0,0,2.5
mario,0,0,2.5
marisa,0,0,2.5
marisol,0,0,2.5
marivaux,2.5,0,0
mark,2.512941595,0,4.507575552
markblomeley,0,0,2.5
marked,1.570297268,2.409793315,2.409793315
markedly,2.5,0,0
marketable,3.321928095,3.321928095,0
marketed,0,0,5
marketing,0,0,7.5
marketingveep,0,0,2.5
markhundley,0,0,2.5
markie,0,2.5,0
marking,5,0,0
marks,8.00392278,1.660964047,0
marlier,0,0,2.5
marnier,0,0,2.5
marr,52.5,0,0
marred,5.678873587,2.095903274,0
married,1.838005394,1.838005394,2.717562738
marring,0,0,12.5
marriott,5,0,0
marry,1.183294662,1.838005394,4.11458208
mars,2.095903274,2.095903274,2.095903274
marsha,0,0,2.5
marshaled,2.5,0,0
marshall,2.34759015,1.660964047,2.34759015
marshally,0,0,2.5
martagf,0,0,2.5
martha,1.838005394,1.838005394,2.717562738
marthafresh,0,0,2.5
martial,8.00392278,1.107309365,1.107309365
martin,0.897711718,1.953570044,4.742632391
martinjgale,0,0,2.5
martins,0,0,2.5
martyr,2.5,0,0
marveilleux,2.5,0,0
marvel,5,0,0
marveled,3.321928095,0,3.321928095
marveling,2.5,0,0
marvellous,0,2.5,0
marvelous,4.271985235,1.285097209,1.660964047
marvelously,10,0,0
marvin,2.5,0,0
marvinatorsb,2.5,0,0
marxian,2.5,0,0
marxsterbcow,2.5,0,0
mary,8.00392278,1.107309365,1.107309365
maryhogan,0,0,2.5
maryjanesattic,0,0,2.5
mas,2.5,0,0
masala,0,3.321928095,3.321928095
mash,0,0,5
mashing,2.5,0,0
mashup,0,0,2.5
masked,2.5,0,0
maskedkali,0,0,2.5
masking,0,0,5
masochistic,2.5,0,0
mason,2.5,0,0
masquerading,2.5,0,0
mass,1.660964047,3.321928095,1.660964047
massachusetts,0,0,2.5
massacred,0,2.5,0
massacres,2.5,0,0
massive,2.305977578,0,5.010714036
massively,0,0,2.5
massoud,5,0,0
mast,0,0,2.5
master,0,0,10
masterballerina,0,0,2.5
mastered,0,0,2.5
masterful,10.31885116,1.430676558,0
masterfully,8.00392278,1.660964047,0
mastering,2.5,0,0
masterly,2.5,0,0
masterpiece,6.843313779,1.183294662,1.183294662
masyado,0,0,2.5
mat,0,0,2.5
matc,0,2.5,0
match,1.660964047,1.754769835,3.144027903
matched,0.926628408,2.630116867,3.321928095
matches,1.047951637,1.047951637,9.162168319
matching,0,0,10
matchmaking,2.5,0,0
matchs,0,0,2.5
matchstick,0,0,2.5
mate,0,1.107309365,17.24377353
mated,0,10,0
material,1,2.512941595,3.321928095
materializes,0,2.5,0
maternal,5,0,0
mates,0,0,7.5
matey,0,0,2.5
math,0,3.321928095,3.321928095
mathisenk,0,0,2.5
maths,0,0,2.5
matic,0,10.31885116,1.430676558
matilde,0,0,2.5
matinee,3.321928095,3.321928095,0
mating,0,12.5,0
matsing,0,0,2.5
matswife,0,0,2.5
matt,0,0,12.5
mattbovell,0,0,2.5
mattdavelewis,0,0,2.5
mattdowding,0,0,2.5
matte,0,0,10
matter,2.804676782,1.613452949,2.0208143
mattered,2.5,0,0
matters,2.9203673,2.9203673,0.960252568
matthew,2.512941595,1.430676558,2.512941595
mattimago,0,0,5
mattsoutatown,0,0,2.5
mattu,0,0,2.5
mattwayneceleb,0,0,2.5
mattyza,0,0,2.5
mature,3.321928095,1.660964047,1.660964047
matured,2.5,0,0
mau,0,0,2.5
maudlin,5,0,0
maven,0,0,5
maverick,0,2.5,0
mawkish,3.321928095,3.321928095,0
max,0.756304196,8.46744983,1.388581659
maxcelcat,0,0,2.5
maxed,0,0,5
maxfxx,0,0,2.5
maxi,0,0,2.5
maximal,0,0,2.5
maximized,0,0,2.5
maximum,1.285097209,5.678873587,1.285097209
maxnugget,0,0,2.5
maya,0,0,2.5
mayb,0,0,2.5
maybe,1.781347114,1.861037583,2.768216645
maybeijustlost,0,2.5,0
mayer,0,0,2.5
mba,0,0,2.5
mbj,2.5,0,0
mbk,0,0,2.5
mc,0,0,2.5
mcbeal,2.5,0,0
mccaren,2.5,0,0
mccarty,0,0,2.5
mccloud,0,0,2.5
mccoy,0,0,2.5
mcculloch,2.5,0,0
mcdonald,2.5,0,0
mcdormand,0,2.5,0
mcdowell,3.321928095,0,3.321928095
mcentire,0,0,2.5
mcfarlane,0,2.5,0
mcfly,0,0,12.5
mcgrath,3.321928095,3.321928095,0
mci,0,5.678873587,2.095903274
mclarren,2.5,0,0
mcmullen,2.5,0,0
mco,3.662986595,2.095903274,1.142777131
mcs,0,0,2.5
mcyntire,0,0,2.5
md,0,2.5,0
mdbraber,0,0,2.5
mde,0,0,2.5
mdt,0,2.5,0
mdw,2.095903274,2.095903274,2.095903274
meagan,0,0,2.5
meal,2.095903274,3.321928095,1.285097209
mean,2.003915265,1.693901119,2.700101213
meandering,10.31885116,1.430676558,0
meanders,0,2.5,0
meanest,2.5,0,0
meaning,4.11458208,1.49475316,1.49475316
meaningful,19.54937806,0,1.047951637
meaningless,5.678873587,2.095903274,0
means,2.512941595,1.399062656,2.562439081
meanspirited,2.5,0,0
meant,2.512941595,1.194353998,2.9203673
meantime,0,2.5,0
meanwhile,15.70621096,0,1.15566665
measly,2.5,0,0
measurable,20,0,0
measurably,0,0,2.5
measure,1.430676558,1.430676558,4.507575552
measured,3.719611071,0.897711718,2.409793315
measures,0,0,2.5
measuring,0,0,2.5
meat,0,0,2.5
meatier,2.5,0,0
meaty,0,0,2.5
mebbe,0,0,2.5
mecanical,0,10,0
mech,7.5,0,0
mechanic,0,10,0
mechanical,20.41380385,0.785545169,0.785545169
mechanicalissue,2.5,0,0
mechanically,0,0,2.5
mechnically,0,0,2.5
med,11.47444617,0.960252568,0.960252568
medal,0,0,5
meddling,0,2.5,0
mediatemple,0,0,2.5
medical,7.423983574,1.142777131,1.142777131
medicalissue,2.5,0,0
medically,0,0,2.5
mediocre,2.409793315,2.978033117,1.230143399
meditate,0,0,2.5
meditative,8.00392278,1.660964047,0
mediterranean,0,0,2.5
medium,0,3.521168217,3.137168659
mediums,0,0,2.5
mee,0,0,2.5
meee,0,0,2.5
meegan,0,0,2.5
meet,1.35068935,0.960252568,7.230516926
meetin,0,0,2.5
meeting,1.570297268,0,8.776290848
meets,1.047951637,3.917382327,2.095903274
mega,1.660964047,0,8.00392278
megadeth,0,0,2.5
megalomaniac,2.5,0,0
megan,0,0,2.5
megaplex,2.5,0,0
megelizabeth,0,2.5,0
megentripodi,2.5,0,0
meguiars,0,0,2.5
meh,0,0,2.5
mehulved,0,0,5
mel,10,0,0
melancholic,5,0,0
melancholy,10.31885116,1.430676558,0
melanieleonard,0,0,2.5
melaniemerkosky,0,0,2.5
melbourne,0,2.095903274,5.678873587
melendez,0,0,2.5
melerr,0,0,2.5
meli,0,0,2.5
melle,0,0,2.5
mellissad,0,0,2.5
mello,0,0,2.5
mellow,1.8740538,1.518507538,3.207658749
mellowed,0,0,2.5
mellower,0,0,7.5
melodic,0,3.321928095,3.321928095
melodramatic,7.009304677,1.613452949,0.715338279
melody,0,0,2.5
melrose,0,2.5,0
melt,2.095903274,0,5.678873587
meltdown,0,0,2.5
melted,1.660964047,0,8.00392278
melting,2.5,0,0
melville,3.321928095,3.321928095,0
memorable,7.772024201,1.011117627,1.230143399
memorial,3.321928095,3.321928095,0
memorialize,0,0,2.5
memorize,3.321928095,3.321928095,0
memorized,0,0,2.5
memory,0,8.00392278,1.660964047
memphis,4.11458208,1.838005394,1.183294662
menacing,5,0,0
mendelt,0,0,2.5
mending,2.5,0,0
mennard,0,0,2.5
mens,0,0,2.5
mensdomain,0,0,2.5
ment,0,0,2.5
mental,4.507575552,0,2.512941595
mentally,5.678873587,2.095903274,0
menti,0,0,2.5
mention,3.73327076,1.047951637,2.188577135
mentioned,1.499733075,1.033254985,5.901073919
mentioning,3.321928095,0,3.321928095
mentions,2.5,0,0
menu,0,2.5,0
mercenary,0,0,2.5
merchandised,2.5,0,0
merci,2.5,0,0
mercilessly,5,0,0
mere,4.675522919,1.047951637,1.797583147
merely,6.37811627,1.484966423,0.960252568
merge,17.5,0,0
merged,5.678873587,2.095903274,0
merges,5.678873587,0,2.095903274
merging,7.5,0,0
merit,10.31885116,1.430676558,0
merited,2.5,0,0
merovingian,0,0,2.5
merrily,2.5,0,0
merry,0,2.5,0
mes,2.5,0,0
mesa,0,5.678873587,2.095903274
mesh,5.678873587,0,2.095903274
mesmerised,2.5,0,0
mesmerize,3.321928095,3.321928095,0
mesmerizing,4.899079389,1.660964047,1.107309365
mess,2.028745202,1.838005394,2.46447857
message,2.839436794,0,3.917382327
messaged,4.507575552,0,2.512941595
messaging,0,2.5,0
messed,8.776290848,0,1.570297268
messes,1.285097209,12.62925314,0
messianic,2.5,0,0
messin,0,0,5
messing,1.554115845,1.772196759,3.321928095
messy,2.630116867,2.095903274,1.660964047
met,1.220190836,2.095903274,3.471438515
metal,2.845834874,1.450194795,2.195489311
metale,0,0,2.5
metalheads,0,0,2.5
metalic,0,0,5
metallic,5.010714036,1.477773672,1.247454653
metallica,0,0,2.5
metallicperfectly,0,0,2.5
metaphorical,10.31885116,1.430676558,0
metaphorically,0,2.5,0
metaphysical,2.095903274,5.678873587,0
metered,0,0,2.5
method,2.5,0,0
methodical,2.5,0,0
methodically,2.5,0,0
meticulous,2.5,0,0
meticulously,7.5,0,0
metric,0,0,2.5
metro,0,0,2.5
metroknow,0,0,2.5
metronome,0,0,7.5
metropolis,3.321928095,3.321928095,0
metropolitan,5,0,0
mexican,34.90988534,0.50680953,0.784832115
mexico,2.095903274,2.630116867,1.660964047
mey,0,0,2.5
meyjes,5,0,0
mferric,0,0,2.5
mg,0,0,2.5
mgm,0,0,2.5
mh,0,10,0
mhm,0,0,2.5
mhtt,2.5,0,0
mi,2.095903274,2.095903274,2.095903274
mia,8.00392278,0,1.660964047
miami,2.9203673,2.9203673,0.960252568
miamiadc,0,0,2.5
mib,2.5,0,0
mic,1.404874746,1.195105852,5.545440918
mich,2.095903274,0,5.678873587
michael,7.075680992,1.047951637,1.285097209
michaelbcoleman,0,0,2.5
michaelgore,0,0,2.5
michaelgrainger,0,0,2.5
michaelmagical,0,0,5
michaelmknight,0,0,2.5
michalmv,0,0,2.5
michel,2.5,0,0
michele,3.321928095,0,3.321928095
michelle,5.678873587,0,2.095903274
michigan,0,0,7.5
micing,0,0,5
mick,5.678873587,2.095903274,0
micresendo,0,0,2.5
micro,0,4.507575552,2.512941595
microblogging,0,0,2.5
microfiber,42.58745019,0,0.782011483
micron,0,0,2.5
microphone,0,2.276179338,5.094382474
microphonecolor,0,0,2.5
microsoft,0,0,7.5
microwave,0,0,2.5
microwaves,0,2.5,0
mics,0,0,2.5
micsosd,0,2.5,0
mid,3.417672045,1.24303869,2.095903274
midday,0,0,2.5
middle,4.605575923,1.344199574,1.489455069
middleclassgirl,0,0,2.5
middling,0,2.5,0
midght,2.5,0,0
midi,0,0,30
midland,0,2.5,0
midlevel,0,2.5,0
midlifecrunch,0,0,2.5
midlifemeltdown,0,0,2.5
midnight,10,0,0
midnite,2.5,0,0
midrange,0,10,0
mids,0,10,0
midway,3.321928095,1.660964047,1.660964047
midwest,0,0,5
migh,0,0,5
mightbuyit,0,0,2.5
mightmismyb,2.5,0,0
mighty,1.660964047,1.660964047,3.321928095
migraine,0,2.5,0
mike,3.321928095,0,3.321928095
miked,0,0,5
mikedignammusic,0,0,2.5
mikehertz,2.5,0,0
mikenyff,0,0,2.5
mikeyj,0,0,2.5
mikeyway,0,0,7.5
miking,0,0,2.5
mil,0,0,2.5
milan,0,2.095903274,5.678873587
mild,5.289431441,1.327443614,1.327443614
mildly,6.55264354,1.53089535,0.88469444
mile,3.917382327,2.095903274,1.047951637
mileage,5,0,0
mileageplus,2.717562738,4.11458208,0
milesaaver,0,2.5,0
miley,0,0,15
mileycyrus,0,0,25
mili,0,0,2.5
military,2.095903274,2.951432207,1.467908789
milk,0,0,2.5
milked,2.5,0,0
milking,2.5,0,0
millennial,2.5,0,0
miller,5.678873587,0,2.095903274
millionth,0,0,2.5
milquetoast,2.5,0,0
miltykiss,0,0,5
mim,0,0,2.5
mimetic,2.5,0,0
mimicking,0,2.5,0
mimics,2.5,0,0
mimidoogi,0,0,2.5
mimimal,0,0,2.5
mimimohamed,0,0,2.5
min,10.31885116,0.818431905,1.17113577
mind,1.751920068,2.067601805,2.533498946
minded,8.583280679,1.075941077,1.075941077
mindedly,0,2.5,0
mindful,0,0,2.5
mindless,6.843313779,1.49475316,0.87250287
mindmanager,0,0,2.5
minds,2.5,0,0
mine,1.619957992,1.70260081,3.321928095
mined,5.678873587,2.095903274,0
minehead,0,0,2.5
mineral,0,5.678873587,2.095903274
ming,8.00392278,1.660964047,0
mingles,2.5,0,0
mini,3.195610826,2.201390359,1.265741916
minimal,1.582220363,3.321928095,1.742065383
minimalist,8.00392278,0,1.660964047
minimalistic,0,0,2.5
minimally,2.5,0,0
minimize,0,1.183294662,14.93723606
minimizes,0,0,5
minimizing,0,0,2.5
minimum,1.772196759,0.960252568,5.094382474
miniscule,0,0,2.5
minneap,0,2.5,0
minneapolis,0,5,0
minor,1.838005394,1.695416595,2.941625833
mins,11.85945797,0.812711509,1.075941077
mint,2.512941595,2.512941595,1.430676558
mintalicious,0,0,2.5
minteva,0,0,2.5
minu,3.321928095,0,3.321928095
minus,0,0,7.5
minut,2.5,0,0
minute,11.47444617,0.960252568,0.960252568
minutely,2.5,0,0
minutiae,2.5,0,0
mira,5,0,0
miracle,1.285097209,12.62925314,0
miraculous,5,0,0
miraculously,0,2.095903274,5.678873587
miramax,2.5,0,0
mired,5.678873587,0,2.095903274
miris,0,0,2.5
mirror,0,7.5,0
mirrored,0,0,2.5
mirrorglaze,0,0,2.5
mis,5.678873587,0,2.095903274
misbegotten,2.5,0,0
misc,0,0,2.5
miscast,2.5,0,0
miscellaneous,3.321928095,0,3.321928095
mischievous,3.321928095,3.321928095,0
misconceived,3.321928095,0,3.321928095
misconnected,2.5,0,0
misconstrued,2.5,0,0
miscounting,2.5,0,0
misdirected,2.5,0,0
mise,2.5,0,0
miserable,7.009304677,0.911651811,1.430676558
miserably,2.512941595,1.430676558,2.512941595
miserlou,0,0,2.5
misfiring,2.5,0,0
