,negative,neutral,positive
heartili,1.70571118,0,7.672608654
heartland,3.321928095,0,3.321928095
heartlandtruckstop,2.5,0,0
heartlanta,0,0,2.5
heartless,3.321928095,0,3.321928095
heartpound,0,0,5
heartrend,0.960252568,0,24.15885793
heartshak,0,0,2.5
heartstop,0,0,2.5
heartstr,3.321928095,0,3.321928095
heartthrob,8.00392278,0,1.660964047
heartwarm,1.317578721,0.529296088,11.1159091
heartwelm,0,0,2.5
heartwrench,2.095903274,0,5.678873587
heartwretch,0,0,2.5
hearwhat,0,0,2.5
heat,2.701892757,0.652963608,3.78347636
heatbreak,0,0,5
heater,5,0,0
heath,2.34759015,0,4.899079389
heathcar,2.5,0,0
heathcliff,0,0,5
heathen,4.507575552,0,2.512941595
heather,3.689127928,0,3.001068269
heathi,0,0,5
heathrow,1.430676558,4.507575552,1.430676558
heathrowairport,0,0,2.5
heatmoon,0,0,2.5
heaton,0,0,2.5
heav,8.00392278,0.664385619,1.515032291
heaven,2.510270117,0,4.513314645
heavenli,2.5,0,0
heavenward,3.321928095,0,3.321928095
heaver,3.321928095,0,3.321928095
heavey,0,0,2.5
heavi,2.367668452,0.739409853,4.193108469
heavier,1.276356631,1.094314775,6.818585371
heaviest,0.87250287,0.87250287,14.93723606
heavili,3.513665083,0.574267553,2.986782692
heavli,2.095903274,0,5.678873587
heavyand,0,0,2.5
heavyduti,0,0,2.5
heavyest,0,0,2.5
heavyhand,5.678873587,0,2.095903274
heavyhanded,0,0,2.5
heavyweight,1.515032291,0,9.327490748
hebe,2.5,0,0
hebraic,0,0,2.5
hebrew,2.978033117,0,3.719611071
hech,5,0,0
hecha,0,0,2.5
hecho,0,0,2.5
hecht,1.430676558,0,10.31885116
heck,4.484503444,0.711828018,2.267337763
heckart,0,0,2.5
heckerl,10.31885116,0,1.430676558
heckl,5.678873587,0,2.095903274
heckuva,3.321928095,0,3.321928095
hectic,2.446998777,0.620045889,4.299732365
hector,2.095903274,0,5.678873587
hed,2.5,0,0
hedeen,3.321928095,0,3.321928095
heder,5,0,0
hedg,5.678873587,0,2.095903274
hedgehog,0,0,7.5
hedgepeth,0,0,5
hedgrow,2.5,0,0
hedi,1.838005394,0,6.843313779
hedid,0,0,2.5
hedinreich,0,0,2.5
hedley,2.5,0,0
hedonist,3.321928095,0,3.321928095
hedren,2.5,0,0
hedwig,0,0,2.5
hee,3.321928095,0,3.321928095
heebi,0,0,2.5
heed,5.266496756,0,2.218316428
heee,2.5,0,0
heeeeeer,3.321928095,0,3.321928095
heeeeer,0,0,2.5
heeer,2.5,0,0
heel,3.832698532,0,2.896588952
heenan,0,0,2.5
heep,0,0,2.5
heer,0,0,2.5
heero,2.095903274,0,5.678873587
hef,0,0,2.5
heffalump,2.5,0,0
heffernan,0,0,2.5
heflin,2.095903274,0,5.678873587
heft,5.678873587,0,2.095903274
hefti,3.447864361,0,3.201936469
heftier,0,0,2.5
heftig,10,0,0
heftili,0,0,2.5
hegalhuzen,0,0,2.5
hegel,2.5,0,0
hegelian,3.321928095,0,3.321928095
hegemon,5.678873587,0,2.095903274
heh,3.719611071,0,2.978033117
hehe,1.35068935,0,11.47444617
heheh,2.5,0,0
hei,0,0,2.5
heian,0,0,5
heidegg,0,0,5
heidelberg,3.321928095,0,3.321928095
heidenreich,1.285097209,0,12.62925314
heider,2.5,0,0
heidi,2.512941595,0,4.507575552
heidijean,2.5,0,0
heifetz,0,0,10
height,1.453541993,0,10.0297972
heighten,2.04045724,0.497859163,5.678873587
heighti,0,0,2.5
heigl,3.321928095,0,3.321928095
heikkil,0,0,2.5
heil,1.430676558,0,10.31885116
heiland,0,0,2.5
heild,0,0,2.5
heimat,0,0,5
heimlich,0,0,10
heineken,2.5,0,0
heinekenusacorp,0,0,2.5
heinerman,0,0,2.5
heinious,0,0,2.5
heinlein,1.570297268,0,8.776290848
heino,2.5,0,0
heinous,2.542302277,0,4.445633373
heinrich,8.00392278,0,1.660964047
heinth,0,0,2.5
heinz,3.321928095,0,3.321928095
heip,0,0,2.5
heir,0,0,2.5
heiress,3.321928095,0,3.321928095
heisenberg,5.678873587,0,2.095903274
heisler,0,0,2.5
heissen,0,0,2.5
heist,2.409793315,0,4.742632391
heitzmann,0,0,2.5
hel,1.660964047,0,8.00392278
held,2.930467061,0.553006995,3.612501748
helen,2.095903274,0,5.678873587
helena,2.804676782,0,3.971217048
helg,2.512941595,0,4.507575552
helga,3.321928095,0,3.321928095
helgenberg,2.5,0,0
heli,0,0,2.5
helicopt,7.230516926,0,1.772196759
helipad,2.5,0,0
heliport,0,0,2.5
helium,2.5,0,0
hell,4.618512781,0.433571431,2.429806706
hella,0,0,12.5
hellaci,0,0,5
hellbent,2.5,0,0
hellbilli,2.5,0,0
hellbor,2.5,0,0
hellborn,7.5,0,0
hellboy,6.843313779,0,1.838005394
helleborin,0,0,2.5
hellen,2.095903274,0,5.678873587
heller,5.678873587,0,2.095903274
hellfest,0,0,2.5
hellhol,2.5,0,0
hellish,3.798794065,0,2.9203673
helllloo,2.5,0,0
hellman,2.095903274,0,5.678873587
hellmann,0,0,2.5
hellmut,0,0,2.5
hello,3.882525617,0.63299809,2.66195597
helloooooooooo,0,0,2.5
helloween,7.5,0,0
hellrais,9.74067006,0,1.477773672
hellspher,0,0,2.5
helltown,2.5,0,0
helluva,2.276179338,0,5.094382474
helluvalot,0,0,2.5
helm,3.458642578,0,3.192191113
helmer,0,0,7.5
helmet,2.883610395,0,3.85152657
helmit,2.5,0,0
helmsley,2.5,0,0
helmsman,0,0,2.5
helmut,1.660964047,0,8.00392278
helmuth,0,0,2.5
helooween,0,0,2.5
heloween,2.5,0,0
help,2.672997801,0.626961461,3.875409777
helper,3.321928095,0,3.321928095
helpful,1.772196759,0,7.230516926
helpfulcan,2.5,0,0
helpfuldiagram,2.5,0,0
helpless,3.246976154,0,3.399157207
helprin,2.5,0,0
hels,48.34514833,0,0.750503704
helsinki,2.095903274,0,5.678873587
helsinkian,0,0,2.5
helter,2.5,0,0
helvard,0,0,2.5
hem,6.610797699,0,1.88154218
hemak,0,0,2.5
hemblen,0,0,2.5
hemel,0,0,2.5
hemingsford,2.5,0,0
hemingway,3.068863021,0,3.602968705
hemispher,1.660964047,1.107309365,4.899079389
hemisynch,0,0,2.5
hemlich,0,0,5
hemlock,2.5,0,0
hemmerl,0,0,2.5
hemmingway,4.507575552,0,2.512941595
hemo,0,0,12.5
hemolyt,0,0,2.5
hemophiliac,0,0,2.5
hemorrhag,5.678873587,0,2.095903274
hemp,7.5,0,0
hempstead,0,0,2.5
hemraj,2.5,0,0
hen,2.095903274,0,5.678873587
henc,3.878903103,0.447321528,2.819165837
henceforth,6.843313779,0,1.838005394
henchman,3.917382327,0,2.839436794
henchmen,2.5,0,0
henci,0,0,2.5
hender,2.5,0,0
henderson,3.917382327,0,2.839436794
hendri,0,0,2.5
hendrick,4.507575552,0,2.512941595
hendrix,2.839436794,0,3.917382327
hendrixian,0,0,2.5
hendrixish,0,0,2.5
hene,0,0,2.5
henley,0,0,2.5
henna,2.095903274,2.095903274,2.095903274
hennenlott,2.5,0,0
hennessi,0,0,5
henni,13.78347077,0,1.230143399
henpeck,3.321928095,0,3.321928095
henrey,0,0,2.5
henri,2.078931635,0,5.741953423
henrietta,0,0,2.5
henrik,0,0,2.5
henriksen,25,0,0
hensen,0,0,5
hensk,0,0,2.5
henson,0.830482024,0,35.67768601
henstridg,2.5,0,0
hentai,5,0,0
heorot,2.5,0,0
hep,4.11458208,0,2.717562738
hepa,0,0,5
heparin,2.5,0,0
hepat,2.5,0,0
hepburn,3.971217048,0,2.804676782
hephaest,2.5,0,0
hepo,2.5,0,0
heppi,2.5,0,0
hepplewhit,0,0,5
her,2.512941595,0,4.507575552
hera,0,0,2.5
herald,2.862584424,0,3.882525617
herapheri,0,0,2.5
herb,2.095903274,0,5.678873587
herba,2.5,0,0
herbal,2.576123341,0,4.376763563
herbalif,2.5,0,0
herbalist,2.5,0,0
herbert,3.156323922,0,3.499072389
herbi,5.211440485,0,2.236345833
herbivor,0,0,2.5
herc,2.512941595,0,4.507575552
hercul,6.344861494,0,1.935622002
herculean,17.5,0,0
herd,1.967901602,0,6.197015431
herdsman,2.5,0,0
here,3.490493184,0.493864477,3.080267322
hereaft,2.5,0,0
herebi,10.31885116,0,1.430676558
heredia,0,0,2.5
hereditari,4.899079389,0,2.34759015
herein,3.103476472,0,3.560916117
herek,0,0,7.5
herend,2.5,0,0
heresay,2.5,0,0
heresi,3.321928095,0,3.321928095
hereso,0,0,2.5
heret,3.539239317,0,3.121730467
hereth,0,0,2.5
heretofor,5.678873587,0,2.095903274
herg,0,0,7.5
hergreatest,0,0,2.5
herilhi,0,0,2.5
herint,0,0,2.5
herinteract,0,0,2.5
herioc,0,0,2.5
herit,0,0,2.5
herki,3.321928095,0,3.321928095
herlihi,5.678873587,0,2.095903274
herm,3.321928095,0,3.321928095
herman,2.9203673,0,3.798794065
hermann,0,0,27.5
hermaphrodit,0,0,7.5
hermeneut,2.5,0,0
hermet,4.507575552,1.430676558,1.430676558
hermin,0,0,2.5
hermoin,5,0,0
hermoso,2.5,0,0
hern,1.107309365,0,17.24377353
hernand,2.5,0,0
hernandez,4.11458208,0,2.717562738
hernandezchicago,2.5,0,0
hero,2.978033117,0,3.719611071
herod,2.5,0,0
heroic,2.553032488,0,4.423501935
heroicthes,2.5,0,0
heroin,2.459781464,0,4.62516544
heroism,5,0,0
heroist,0,0,2.5
herold,0,0,2.5
heron,2.5,0,0
heronimo,2.5,0,0
herpi,2.5,0,0
herr,1.230143399,0,13.78347077
herren,2.5,0,0
herrera,2.5,0,0
herring,2.34759015,0,4.899079389
herriot,2.512941595,0,4.507575552
herrmann,0,0,5
herrmioni,0,0,2.5
herschel,17.24377353,0,1.107309365
hersel,2.5,0,0
herself,2.670519958,0,4.197462649
hersh,2.5,0,0
hershal,2.5,0,0
hershel,2.5,0,0
hershey,4.507575552,0,2.512941595
hersholt,0,0,2.5
hert,2.5,0,0
hertfordshir,0,0,2.5
herv,3.321928095,0,3.321928095
herzog,1.411402081,0,10.57573144
herzogian,2.5,0,0
hes,3.137168659,0,3.521168217
hesh,0,0,2.5
hesher,2.5,0,0
hesist,0,0,2.5
hesit,1.645448271,0.684686711,6.968452124
hess,1.107309365,0,17.24377353
hessian,3.321928095,0,3.321928095
hessl,4.11458208,0,2.717562738
hest,0,0,5
hester,3.321928095,0,3.321928095
hestit,0,0,2.5
heston,6.344861494,0,1.935622002
het,3.321928095,0,3.321928095
heterarch,0,0,2.5
hetereosexu,0,0,2.5
hetero,1.660964047,0,8.00392278
heterogen,2.095903274,0,5.678873587
heterosexu,3.001068269,0,3.689127928
hetfield,8.00392278,0,1.660964047
hetser,0,0,2.5
heur,4.507575552,0,2.512941595
heurist,0,0,2.5
heusen,0,0,2.5
heven,0,0,2.5
hew,3.321928095,0,3.321928095
hewitt,5.678873587,2.095903274,0
hewlett,3.321928095,0,3.321928095
hewn,0,0,2.5
hewould,2.5,0,0
hex,4.899079389,0,2.34759015
hexagon,0,0,7.5
hexidecim,0,0,2.5
hey,4.520944542,0.378152098,2.491277162
heyday,4.507575552,0,2.512941595
heyerdahl,0,0,2.5
heyijustleftmycoatbehind,2.5,0,0
heylisten,0,0,2.5
heymynameissean,0,2.5,0
heywood,0,0,5
hezekiah,0,0,2.5
hf,1.660964047,0,8.00392278
hg,6.843313779,0,1.838005394
hhe,2.5,0,0
hhehe,0,0,2.5
hhgthg,0,0,2.5
hhh,2.5,0,0
hhp,2.5,0,0
hi,2.481269306,0.750503704,3.94855485
hiaasen,1.660964047,0,8.00392278
hiassen,0,0,5
hiati,0,0,2.5
hiatus,5.678873587,0,2.095903274
hibern,0,0,10
hibernian,2.5,0,0
hiccup,2.512941595,0,4.507575552
hick,4.065331019,0,2.746635951
hickam,0,0,2.5
hickcock,1.660964047,0,8.00392278
hickenloop,2.5,0,0
hickey,2.095903274,0,5.678873587
hickish,5,0,0
hickman,1.183294662,0,14.93723606
hickock,0,0,17.5
hickok,0,0,12.5
hickori,0,0,12.5
hickox,8.00392278,0,1.660964047
hicough,2.5,0,0
hid,4.00196139,0,2.785345076
hidalgo,5.678873587,0,2.095903274
hidden,2.369790389,0,4.841864897
hide,3.458642578,0.344979237,3.180722711
hideaki,0,0,5
hideaway,5.678873587,0,2.095903274
hidebound,5.678873587,0,2.095903274
hidegarish,2.5,0,0
hideki,0,0,2.5
hideo,0,0,5
hideous,9.426089868,0.413230697,1.48860978
hideout,0,0,7.5
hidious,2.5,0,0
hier,2.5,0,0
hierarch,1.660964047,0,8.00392278
hierarchi,0,0,2.5
hieroglyph,4.507575552,0,2.512941595
hieronymus,2.5,0,0
hieryonom,0,0,2.5
hig,1.107309365,0,17.24377353
higashi,0,0,2.5
higest,0,0,2.5
higgen,0,0,2.5
higgin,3.321928095,0,3.321928095
high,2.357662631,0.536278364,4.654760487
highbal,3.321928095,0,3.321928095
highbrow,3.719611071,0,2.978033117
highchair,2.5,0,0
highen,0,0,2.5
higher,2.7187089,0.844201151,3.379067376
higherandhigh,0,2.5,0
higherb,0,0,2.5
highest,2.077454537,0,5.747518392
highjack,2.5,0,0
highland,2.630116867,0,4.271985235
highlandis,0,0,2.5
highlandrugbi,0,0,2.5
highlight,2.260606576,0,5.139415254
highlyreccomend,0,0,2.5
highpoint,0,0,2.5
highschool,6.843313779,0,1.838005394
highschoolish,2.5,0,0
hight,1.838005394,0,6.843313779
hightail,2.5,0,0
highten,0,0,2.5
hightow,0,0,5
highwat,0,0,5
highwav,0,0,2.5
highway,3.137168659,0,3.521168217
highwaya,0,0,2.5
highwayman,0,0,2.5
higuchi,0,0,5
higuchinski,0,0,2.5
hihg,0,0,5
hiiiid,0,0,2.5
hiistor,0,0,2.5
hijack,5.572741237,0,2.125440633
hikaru,0,0,5
hike,2.622326642,0,4.286726969
hil,2.5,0,0
hilair,2.5,0,0
hilairi,0,0,2.5
hilar,3.321928095,0,3.321928095
hilarai,0,0,2.5
hilari,2.111334021,0.410508435,5.547888712
hilario,0,0,2.5
hilarius,0,0,5
hilberg,2.5,0,0
hilbert,0,0,2.5
hilda,0,0,12.5
hildebrand,0,0,5
hildegard,2.095903274,0,5.678873587
hile,0,0,2.5
hiliri,0,0,2.5
hilium,2.5,0,0
hill,4.666451132,0.505631827,2.3729234
hillari,2.98494549,0,3.710396927
hillbilli,4.271985235,0,2.630116867
hiller,5,0,0
hillerman,5,0,0
hilli,2.717562738,0,4.11458208
hilliard,0,0,15
hilligo,0,0,2.5
hillman,2.095903274,0,5.678873587
hillsid,5.678873587,0,2.095903274
hilltop,2.095903274,0,5.678873587
hillybilli,2.5,0,0
hillyer,0,0,22.5
hilmir,2.5,0,0
hilo,2.5,0,0
hilrious,0,0,2.5
hilt,2.630116867,0,4.271985235
hilter,0,0,2.5
hilton,1.724781463,0,7.540024413
himalayan,1.285097209,0,12.62925314
himbo,0,0,2.5
hime,0,0,2.5
himesh,15.70621096,0,1.15566665
himi,0,0,2.5
himjuliet,2.5,0,0
himmel,0,0,5
himmelen,0,0,2.5
himmelfahrt,0,0,2.5
himmesh,0,0,2.5
himmler,2.5,0,0
himusu,0,0,2.5
hina,0,0,2.5
hind,2.9203673,0,3.798794065
hindenburg,2.5,0,0
hinder,4.339356392,0,2.595037532
hindersom,2.5,0,0
hindi,3.633420803,0,3.044434335
hindley,2.5,0,0
hindranc,0,0,2.5
hindsight,1.797583147,0,7.075680992
hindu,2.717562738,0,4.11458208
hinduism,0,0,2.5
hindus,5,0,0
hindustaan,2.5,0,0
hine,7.5,0,0
hing,4.170831608,0.960252568,2.095903274
hingl,2.095903274,0,5.678873587
hinglish,5,0,0
hinkel,2.5,0,0
hint,3.896951267,0.436674623,2.812653429
hinterland,2.5,0,0
hinton,0,0,5
hintonthi,2.5,0,0
hip,3.48408649,0.479303707,3.096628716
hipboot,2.5,0,0
hiphop,2.5,0,0
hipotet,0,0,2.5
hipper,3.321928095,0,3.321928095
hippest,2.095903274,0,5.678873587
hippi,3.430712062,0,3.217608474
hippiest,0,0,2.5
hippo,4.507575552,0,2.512941595
hippocrat,5,0,0
hippocrit,2.5,0,0
hippocritc,2.5,0,0
hipster,0,0,2.5
hipuni,0,0,2.5
hiraizumi,2.5,0,0
hiral,0,0,2.5
hiram,8.00392278,0,1.660964047
hirarl,0,0,2.5
hird,2.5,0,0
hire,4.633970037,0.436251435,2.422049755
hiro,0,0,2.5
hiroko,0,0,2.5
hiroku,0,0,5
hiroshima,2.978033117,0,3.719611071
hiroshina,0,0,2.5
hiroyuki,0,0,2.5
hirsch,3.321928095,0,3.321928095
hirschbiegel,3.321928095,0,3.321928095
hirsh,0,0,2.5
hirsut,3.321928095,0,3.321928095
hisaichi,5,0,0
hisaishi,0,0,5
hisham,5,0,0
hislop,2.5,0,0
hison,0,0,2.5
hispan,5.159425579,0.533315908,2.173497644
hiss,3.866585073,1.230143399,1.885487672
hissabl,1.660964047,0,8.00392278
hissarlikway,2.5,0,0
hissi,3.321928095,2.839436794,0.79663977
hist,2.5,0,0
histar,3.321928095,0,3.321928095
histarnish,2.5,0,0
histear,2.5,0,0
hister,5,0,0
histolog,0,0,2.5
histor,2.763147103,0.407568858,3.994266243
historian,2.595037532,0,4.339356392
historicali,0,0,5
historyc,0,0,2.5
historyish,2.5,0,0
histrion,2.630116867,0,4.271985235
hisungod,0,0,2.5
hit,2.904222112,0.491859253,3.716431394
hitachi,10,0,0
hitch,3.560916117,0,3.103476472
hitchcock,2.265489536,0,5.125195814
hitchcocki,0,0,2.5
hitchcockian,2.095903274,0,5.678873587
hitchcok,3.321928095,0,3.321928095
hitchen,5,0,0
hitcher,2.5,0,0
hitchhik,3.620480759,0,3.054750902
hitchockian,3.321928095,0,3.321928095
hitdailydoubl,2.5,0,0
hite,2.5,0,0
hithcock,0,0,2.5
hither,10,0,0
hitherto,1.660964047,0,8.00392278
hithi,0,0,2.5
hitler,4.763049565,0,2.401401952
hitlerian,1.660964047,0,8.00392278
hitmakin,0,0,2.5
hitman,4.11458208,0,2.717562738
hitokiri,2.095903274,0,5.678873587
hitomi,0,0,2.5
hitoto,2.5,0,0
hitti,2.5,0,0
hitwoman,2.5,0,0
hiv,8.00392278,0,1.660964047
hive,15,0,0
hiya,2.5,0,0
hiz,2.5,0,0
hizo,0,0,2.5
hj,2.5,0,0
hjalmar,2.5,0,0
hjelmet,0,0,2.5
hk,2.883610395,0,3.85152657
hka,2.5,0,0
hkfilm,0,0,2.5
hkg,0,2.5,0
hl,0,0,5
hliari,0,0,2.5
hll,3.321928095,0,3.321928095
hlstil,0,0,2.5
hm,7.230516926,0.960252568,1.35068935
hmapk,0,0,2.5
hmm,6.843313779,0,1.838005394
hmmm,5.266496756,0,2.218316428
hmmmm,4.00196139,0,2.785345076
hmmmmm,2.512941595,0,4.507575552
hmmmmmmm,2.5,0,0
hmmmmmmmmm,0,0,2.5
hmmmmmmmmmmmm,0,0,2.5
hmoney,0,0,5
hmpf,2.5,0,0
hms,0,0,7.5
hn,0,0,2.5
hner,0,0,2.5
hnia,0,0,2.5
hnl,3.321928095,3.321928095,0
hnungsb,0,0,2.5
ho,6.940150674,0.753375725,1.591371127
hoag,2.5,0,0
hoagi,2.5,0,0
hoakey,0,0,2.5
hoard,5.678873587,0,2.095903274
hoarder,2.5,0,0
hoari,4.00196139,0.830482024,2.34759015
hoariest,2.5,0,0
hoars,10,0,0
hoax,3.798794065,0,2.9203673
hob,0,0,5
hobart,3.321928095,0,3.321928095
hobb,6.455696236,0,1.912489289
hobbesian,0,0,2.5
hobbi,1.660964047,0,8.00392278
hobbiest,0,0,2.5
hobbit,0,0,7.5
hobbiton,0,0,2.5
hobbl,6.145250461,0,1.979610102
hobbyist,0,0,5
hoberman,2.5,0,0
hobgoblin,5,0,0
hoblit,5,0,0
hobnail,2.5,0,0
hobnob,0,0,2.5
hobo,8.00392278,0,1.660964047
hoboken,0,0,2.5
hobson,0,0,5
hoc,5,0,0
hock,3.321928095,0,3.321928095
hocken,0,0,10
hockey,3.001068269,0,3.689127928
hocus,0,0,2.5
hodder,5.678873587,0,2.095903274
hodg,10.31885116,0,1.430676558
hodgepodg,5,0,0
hodgman,2.5,0,0
hodiak,0,0,5
hoe,8.00392278,0,1.660964047
hoeger,7.5,0,0
hoek,2.5,0,0
hoep,2.5,0,0
hof,0,0,5
hofd,5,0,0
hoff,5,0,0
hoffa,0,0,5
hoffer,2.5,0,0
hoffmam,2.5,0,0
hoffman,2.637734925,0.526973927,4.091408991
hoffmann,0,0,2.5
hoffner,0,0,5
hoffo,0,0,2.5
hofst,0,0,5
hofstadt,0,0,2.5
hog,3.587397603,0.782011483,2.66195597
hogan,6.659761606,0.551598341,1.793268906
hogbottom,2.5,0,0
hoge,0,0,5
hogg,3.321928095,0,3.321928095
hogget,0,0,2.5
hoggish,0,0,2.5
hogi,0,0,2.5
hogti,5,0,0
hogwart,1.660964047,0,8.00392278
hogwash,3.321928095,0,3.321928095
hoh,2.5,0,0
hohenzollern,0,0,2.5
hohl,0,0,5
hohner,0,0,2.5
hohum,0,0,2.5
hoi,0,0,2.5
hoiseri,2.5,0,0
hoist,2.095903274,0,5.678873587
hoiti,2.5,0,0
hoje,0,0,2.5
hoke,2.5,0,0
hokey,4.014255482,0.476106467,2.717562738
hokier,7.5,0,0
hokiest,3.321928095,0,3.321928095
hokkaido,2.5,0,0
hoku,2.095903274,0,5.678873587
hokum,5.678873587,0,2.095903274
hokuto,0,0,2.5
hol,0,0,2.5
hola,0,0,2.5
holacompr,0,0,2.5
holari,0,0,2.5
holbeck,0,0,5
holbrook,5,0,0
holcomb,3.321928095,0,3.321928095
hold,2.645249042,0.704508681,3.77269804
holden,2.01610221,0,5.989893386
holder,3.321928095,0,3.321928095
holdersh,0,0,2.5
holdin,2.5,0,0
holdon,0,0,2.5
holdsworth,0,0,2.5
holdup,2.5,0,0
hole,4.021847865,0.775173,2.409793315
holey,5,0,0
holguera,0,0,2.5
holi,3.167741911,0.58064508,3.299315671
holic,0,0,2.5
holiday,3.532862024,0,3.127155473
holier,3.662986595,0,3.02120993
holiest,5,0,0
holiman,0,0,2.5
holish,2.5,0,0
holist,2.717562738,0,4.11458208
holland,5.678873587,0,2.095903274
hollandish,0,0,2.5
hollaway,0,0,2.5
holler,5.289431441,0,2.210933339
holli,1.454700733,0.404406993,9.833945274
holliday,4.507575552,0,2.512941595
holliman,0,0,5
hollin,10,0,0
hollinghurst,2.5,0,0
hollist,2.5,0,0
hollman,2.5,0,0
hollocost,0,0,2.5
hollow,5.678873587,0.441998505,2.064836531
holloway,0.850274154,0,33.3742464
holloween,2.5,0,0
hollowood,0,0,2.5
hollyoak,5,0,0
hollyweird,5,0,0
hollywierd,2.5,0,0
hollywod,0,0,2.5
hollywood,3.15713748,0.435831214,3.446554339
hollywoodian,3.321928095,0,3.321928095
hollywoodis,0,0,2.5
hollywoodish,1.107309365,0,17.24377353
hollywoodland,0,0,2.5
hollywwod,0,0,2.5
holm,1.628772687,0,8.261479615
holmsian,0,0,2.5
holnist,2.5,0,0
holo,2.5,0,0
holocaust,3.471438515,0.821366068,2.685386285
holodeck,2.5,0,0
holofcen,2.5,0,0
hologram,10.31885116,0,1.430676558
holograph,3.917382327,0,2.839436794
holotik,3.321928095,0,3.321928095
holoubek,0,0,2.5
holroyd,0,0,2.5
holster,0,0,5
holt,2.095903274,0,5.678873587
holten,0,0,2.5
holter,2.5,0,0
holton,2.5,0,0
holtz,2.5,0,0
holtzer,0,0,2.5
holw,2.5,0,0
holywood,2.5,0,0
holywoodis,0,0,2.5
holz,0,0,2.5
hom,0,0,5
homag,4.11458208,0,2.717562738
homayoun,0,0,2.5
hombr,5,0,0
hombrew,0,0,2.5
home,3.294375673,0.44681832,3.294375673
homebirth,0,0,2.5
homebound,2.5,0,0
homeboy,5.678873587,0,2.095903274
homebreak,0,0,2.5
homebrew,1.107309365,0,17.24377353
homecom,4.507575552,0,2.512941595
homefront,5.678873587,0,2.095903274
homegirl,2.5,0,0
homegrown,2.839436794,0,3.917382327
homei,2.5,0,0
homeland,2.095903274,0,5.678873587
homeless,3.620480759,0,3.054750902
homeliest,3.321928095,0,3.321928095
homem,0,0,2.5
homemad,3.492757467,0,3.161855754
homemak,0,0,10
homeopath,2.095903274,0,5.678873587
homeopathi,0,0,5
homepag,0,0,2.5
homer,1.729661414,0,7.506872772
homerian,0,0,7.5
homerun,2.5,0,0
homeschool,1.430676558,0,10.31885116
homeset,3.321928095,0,3.321928095
homesick,1.53089535,0,9.162168319
homespun,0,0,12.5
homestead,2.839436794,0,3.917382327
hometown,1.979610102,0,6.145250461
homeward,1.430676558,0,10.31885116
homework,5.678873587,0,2.095903274
homeworld,2.5,0,0
homewreck,2.5,0,0
homey,1.660964047,0,8.00392278
homi,3.321928095,0,3.321928095
homicid,2.813828723,0,3.956865167
homier,2.5,0,0
homilet,2.5,0,0
homili,1.660964047,0,8.00392278
homm,0,0,7.5
homo,1.430676558,0,10.31885116
homocidl,0,0,2.5
homoer,2.5,0,0
homoerot,4.400560461,0,2.564292723
homogen,3.620480759,0,3.054750902
homogenius,0,0,2.5
homophob,6.455696236,0,1.912489289
homophobia,3.321928095,0,3.321928095
homophon,0,0,2.5
homosexu,3.526848408,0,3.132294176
homuh,2.5,0,0
homunculi,2.5,0,0
homunculus,0,0,2.5
honcho,2.5,0,0
honda,4.507575552,0,2.512941595
hone,1.992250788,0.577235974,5.678873587
honer,2.5,0,0
honest,3.899221689,0.579391484,2.707082223
honesti,2.295006731,0.676992493,4.507575552
honey,8.00392278,0,1.660964047
honeycomb,2.5,0,0
honeymoon,1.35068935,0,11.47444617
honeywel,10.31885116,0,1.430676558
hong,2.095903274,0.439278181,5.569423694
hongkong,2.34759015,0,4.899079389
hongo,2.5,0,0
hongshen,0,0,7.5
hongsheng,0,0,12.5
hongurai,2.5,0,0
honk,4.11458208,0,2.717562738
honke,2.5,0,0
honkey,0,0,2.5
honki,1.742065383,0,7.423983574
honkong,0,0,2.5
honogurai,0,0,2.5
honolulu,5.678873587,0,2.095903274
honor,2.792331162,0.601410489,3.735206523
honorari,1.142777131,0,16.09064653
honorif,0,0,2.5
honost,0,0,5
honour,1.920908703,0.555759164,6.028741645
honululu,2.5,0,0
honza,0,0,2.5
hoo,12.62925314,0,1.285097209
hooch,5.678873587,0,2.095903274
hoochi,3.321928095,0,3.321928095
hood,2.908820327,0,3.815164008
hoodi,2.5,0,0
hoodlum,0,0,7.5
hoodoo,0,0,2.5
hoodwink,4.507575552,0,2.512941595
hoof,3.917382327,0,2.839436794
hoog,2.5,0,0
hooj,0,0,2.5
hook,1.700631353,0.727729427,6.443575685
hookah,0,0,2.5
hooker,11.47444617,0,1.35068935
hooki,0,0,5
hookin,2.5,0,0
hookshot,0,0,2.5
hooligan,5.678873587,0,2.095903274
hoooooorrrriiibbbblllll,2.5,0,0
hooooot,0,0,5
hooooottttttttttt,0,0,2.5
hoop,1.183294662,0,14.93723606
hooper,2.804676782,0,3.971217048
hooray,10.31885116,0,1.430676558
hoosier,2.5,0,0
hoot,2.27000609,0,5.112124253
hooten,2.5,0,0
hooti,2.095903274,0,5.678873587
hootkloot,0,0,2.5
hootworthi,0,0,2.5
hoov,0,0,2.5
hoover,3.620480759,0,3.054750902
hoovervill,0,0,2.5
hop,2.894286749,0.48707345,3.734846675
hopa,2.5,0,0
hopalong,8.776290848,0,1.570297268
hope,3.900885617,0.599388273,2.686280699
hopeflli,0,0,2.5
hopefullli,2.5,0,0
hopefullynext,2.5,0,0
hopei,2.5,0,0
hopeidonotgetsick,5,0,0
hopeless,4.879032701,0.401161702,2.334798966
hoper,0,0,2.5
hopethegearmakesitintact,2.5,0,0
